plan_id,profile_id,content,steering_condition,repetition,model_key,target_O,target_N
qwen3-32b__syn_0067__memorable_journey__persona_liwc__r0,syn_0067,memorable_journey,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__memorable_journey__lex_fewshot__r0,syn_0067,memorable_journey,lex_fewshot,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__difficult_decision__persona_only__r0,syn_0067,difficult_decision,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__difficult_decision__liwc_only__r0,syn_0067,difficult_decision,liwc_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__difficult_decision__persona_liwc__r0,syn_0067,difficult_decision,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__difficult_decision__lex_fewshot__r0,syn_0067,difficult_decision,lex_fewshot,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__daily_life_change__persona_only__r0,syn_0067,daily_life_change,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__daily_life_change__liwc_only__r0,syn_0067,daily_life_change,liwc_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__daily_life_change__persona_liwc__r0,syn_0067,daily_life_change,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__daily_life_change__lex_fewshot__r0,syn_0067,daily_life_change,lex_fewshot,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__meaningful_relationship__persona_only__r0,syn_0067,meaningful_relationship,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__meaningful_relationship__liwc_only__r0,syn_0067,meaningful_relationship,liwc_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__meaningful_relationship__persona_liwc__r0,syn_0067,meaningful_relationship,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__meaningful_relationship__lex_fewshot__r0,syn_0067,meaningful_relationship,lex_fewshot,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__childhood_memory__persona_only__r0,syn_0067,childhood_memory,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__childhood_memory__liwc_only__r0,syn_0067,childhood_memory,liwc_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__childhood_memory__persona_liwc__r0,syn_0067,childhood_memory,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__childhood_memory__lex_fewshot__r0,syn_0067,childhood_memory,lex_fewshot,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__turning_point__persona_only__r0,syn_0067,turning_point,persona_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__turning_point__liwc_only__r0,syn_0067,turning_point,liwc_only,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__turning_point__persona_liwc__r0,syn_0067,turning_point,persona_liwc,0,qwen3-32b,88.0,55.0
qwen3-32b__syn_0067__turning_point__lex_fewshot__r0,syn_0067,turning_point,lex_fewshot,0,qwen3-32b,88.0,55.0
gpt-4o-mini__syn_0067__memorable_journey__persona_only__r0,syn_0067,memorable_journey,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__memorable_journey__liwc_only__r0,syn_0067,memorable_journey,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__memorable_journey__persona_liwc__r0,syn_0067,memorable_journey,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__memorable_journey__lex_fewshot__r0,syn_0067,memorable_journey,lex_fewshot,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__difficult_decision__persona_only__r0,syn_0067,difficult_decision,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__difficult_decision__liwc_only__r0,syn_0067,difficult_decision,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__difficult_decision__persona_liwc__r0,syn_0067,difficult_decision,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__difficult_decision__lex_fewshot__r0,syn_0067,difficult_decision,lex_fewshot,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__daily_life_change__persona_only__r0,syn_0067,daily_life_change,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__daily_life_change__liwc_only__r0,syn_0067,daily_life_change,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__daily_life_change__persona_liwc__r0,syn_0067,daily_life_change,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__daily_life_change__lex_fewshot__r0,syn_0067,daily_life_change,lex_fewshot,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__meaningful_relationship__persona_only__r0,syn_0067,meaningful_relationship,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__meaningful_relationship__liwc_only__r0,syn_0067,meaningful_relationship,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__meaningful_relationship__persona_liwc__r0,syn_0067,meaningful_relationship,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__meaningful_relationship__lex_fewshot__r0,syn_0067,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__childhood_memory__persona_only__r0,syn_0067,childhood_memory,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__childhood_memory__liwc_only__r0,syn_0067,childhood_memory,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__childhood_memory__persona_liwc__r0,syn_0067,childhood_memory,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__childhood_memory__lex_fewshot__r0,syn_0067,childhood_memory,lex_fewshot,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__turning_point__persona_only__r0,syn_0067,turning_point,persona_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__turning_point__liwc_only__r0,syn_0067,turning_point,liwc_only,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__turning_point__persona_liwc__r0,syn_0067,turning_point,persona_liwc,0,gpt-4o-mini,88.0,55.0
gpt-4o-mini__syn_0067__turning_point__lex_fewshot__r0,syn_0067,turning_point,lex_fewshot,0,gpt-4o-mini,88.0,55.0
deepseek-v3__syn_0068__memorable_journey__persona_only__r0,syn_0068,memorable_journey,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__memorable_journey__liwc_only__r0,syn_0068,memorable_journey,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__memorable_journey__persona_liwc__r0,syn_0068,memorable_journey,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__memorable_journey__lex_fewshot__r0,syn_0068,memorable_journey,lex_fewshot,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__difficult_decision__persona_only__r0,syn_0068,difficult_decision,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__difficult_decision__liwc_only__r0,syn_0068,difficult_decision,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__difficult_decision__persona_liwc__r0,syn_0068,difficult_decision,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__difficult_decision__lex_fewshot__r0,syn_0068,difficult_decision,lex_fewshot,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__daily_life_change__persona_only__r0,syn_0068,daily_life_change,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__daily_life_change__liwc_only__r0,syn_0068,daily_life_change,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__daily_life_change__persona_liwc__r0,syn_0068,daily_life_change,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__daily_life_change__lex_fewshot__r0,syn_0068,daily_life_change,lex_fewshot,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__meaningful_relationship__persona_only__r0,syn_0068,meaningful_relationship,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__meaningful_relationship__liwc_only__r0,syn_0068,meaningful_relationship,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__meaningful_relationship__persona_liwc__r0,syn_0068,meaningful_relationship,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__meaningful_relationship__lex_fewshot__r0,syn_0068,meaningful_relationship,lex_fewshot,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__childhood_memory__persona_only__r0,syn_0068,childhood_memory,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__childhood_memory__liwc_only__r0,syn_0068,childhood_memory,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__childhood_memory__persona_liwc__r0,syn_0068,childhood_memory,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__childhood_memory__lex_fewshot__r0,syn_0068,childhood_memory,lex_fewshot,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__turning_point__persona_only__r0,syn_0068,turning_point,persona_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__turning_point__liwc_only__r0,syn_0068,turning_point,liwc_only,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__turning_point__persona_liwc__r0,syn_0068,turning_point,persona_liwc,0,deepseek-v3,52.0,50.0
deepseek-v3__syn_0068__turning_point__lex_fewshot__r0,syn_0068,turning_point,lex_fewshot,0,deepseek-v3,52.0,50.0
qwen3-32b__syn_0068__memorable_journey__persona_only__r0,syn_0068,memorable_journey,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__memorable_journey__liwc_only__r0,syn_0068,memorable_journey,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__memorable_journey__persona_liwc__r0,syn_0068,memorable_journey,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__memorable_journey__lex_fewshot__r0,syn_0068,memorable_journey,lex_fewshot,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__difficult_decision__persona_only__r0,syn_0068,difficult_decision,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__difficult_decision__liwc_only__r0,syn_0068,difficult_decision,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__difficult_decision__persona_liwc__r0,syn_0068,difficult_decision,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__difficult_decision__lex_fewshot__r0,syn_0068,difficult_decision,lex_fewshot,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__daily_life_change__persona_only__r0,syn_0068,daily_life_change,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__daily_life_change__liwc_only__r0,syn_0068,daily_life_change,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__daily_life_change__persona_liwc__r0,syn_0068,daily_life_change,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__daily_life_change__lex_fewshot__r0,syn_0068,daily_life_change,lex_fewshot,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__meaningful_relationship__persona_only__r0,syn_0068,meaningful_relationship,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__meaningful_relationship__liwc_only__r0,syn_0068,meaningful_relationship,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__meaningful_relationship__persona_liwc__r0,syn_0068,meaningful_relationship,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__meaningful_relationship__lex_fewshot__r0,syn_0068,meaningful_relationship,lex_fewshot,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__childhood_memory__persona_only__r0,syn_0068,childhood_memory,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__childhood_memory__liwc_only__r0,syn_0068,childhood_memory,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__childhood_memory__persona_liwc__r0,syn_0068,childhood_memory,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__childhood_memory__lex_fewshot__r0,syn_0068,childhood_memory,lex_fewshot,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__turning_point__persona_only__r0,syn_0068,turning_point,persona_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__turning_point__liwc_only__r0,syn_0068,turning_point,liwc_only,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__turning_point__persona_liwc__r0,syn_0068,turning_point,persona_liwc,0,qwen3-32b,52.0,50.0
qwen3-32b__syn_0068__turning_point__lex_fewshot__r0,syn_0068,turning_point,lex_fewshot,0,qwen3-32b,52.0,50.0
gpt-4o-mini__syn_0068__memorable_journey__persona_only__r0,syn_0068,memorable_journey,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__memorable_journey__liwc_only__r0,syn_0068,memorable_journey,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__memorable_journey__persona_liwc__r0,syn_0068,memorable_journey,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__memorable_journey__lex_fewshot__r0,syn_0068,memorable_journey,lex_fewshot,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__difficult_decision__persona_only__r0,syn_0068,difficult_decision,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__difficult_decision__liwc_only__r0,syn_0068,difficult_decision,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__difficult_decision__persona_liwc__r0,syn_0068,difficult_decision,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__difficult_decision__lex_fewshot__r0,syn_0068,difficult_decision,lex_fewshot,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__daily_life_change__persona_only__r0,syn_0068,daily_life_change,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__daily_life_change__liwc_only__r0,syn_0068,daily_life_change,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__daily_life_change__persona_liwc__r0,syn_0068,daily_life_change,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__daily_life_change__lex_fewshot__r0,syn_0068,daily_life_change,lex_fewshot,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__meaningful_relationship__persona_only__r0,syn_0068,meaningful_relationship,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__meaningful_relationship__liwc_only__r0,syn_0068,meaningful_relationship,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__meaningful_relationship__persona_liwc__r0,syn_0068,meaningful_relationship,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__meaningful_relationship__lex_fewshot__r0,syn_0068,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__childhood_memory__persona_only__r0,syn_0068,childhood_memory,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__childhood_memory__liwc_only__r0,syn_0068,childhood_memory,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__childhood_memory__persona_liwc__r0,syn_0068,childhood_memory,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__childhood_memory__lex_fewshot__r0,syn_0068,childhood_memory,lex_fewshot,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__turning_point__persona_only__r0,syn_0068,turning_point,persona_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__turning_point__liwc_only__r0,syn_0068,turning_point,liwc_only,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__turning_point__persona_liwc__r0,syn_0068,turning_point,persona_liwc,0,gpt-4o-mini,52.0,50.0
gpt-4o-mini__syn_0068__turning_point__lex_fewshot__r0,syn_0068,turning_point,lex_fewshot,0,gpt-4o-mini,52.0,50.0
deepseek-v3__syn_0069__memorable_journey__persona_only__r0,syn_0069,memorable_journey,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__memorable_journey__liwc_only__r0,syn_0069,memorable_journey,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__memorable_journey__persona_liwc__r0,syn_0069,memorable_journey,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__memorable_journey__lex_fewshot__r0,syn_0069,memorable_journey,lex_fewshot,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__difficult_decision__persona_only__r0,syn_0069,difficult_decision,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__difficult_decision__liwc_only__r0,syn_0069,difficult_decision,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__difficult_decision__persona_liwc__r0,syn_0069,difficult_decision,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__difficult_decision__lex_fewshot__r0,syn_0069,difficult_decision,lex_fewshot,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__daily_life_change__persona_only__r0,syn_0069,daily_life_change,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__daily_life_change__liwc_only__r0,syn_0069,daily_life_change,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__daily_life_change__persona_liwc__r0,syn_0069,daily_life_change,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__daily_life_change__lex_fewshot__r0,syn_0069,daily_life_change,lex_fewshot,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__meaningful_relationship__persona_only__r0,syn_0069,meaningful_relationship,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__meaningful_relationship__liwc_only__r0,syn_0069,meaningful_relationship,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__meaningful_relationship__persona_liwc__r0,syn_0069,meaningful_relationship,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__meaningful_relationship__lex_fewshot__r0,syn_0069,meaningful_relationship,lex_fewshot,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__childhood_memory__persona_only__r0,syn_0069,childhood_memory,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__childhood_memory__liwc_only__r0,syn_0069,childhood_memory,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__childhood_memory__persona_liwc__r0,syn_0069,childhood_memory,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__childhood_memory__lex_fewshot__r0,syn_0069,childhood_memory,lex_fewshot,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__turning_point__persona_only__r0,syn_0069,turning_point,persona_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__turning_point__liwc_only__r0,syn_0069,turning_point,liwc_only,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__turning_point__persona_liwc__r0,syn_0069,turning_point,persona_liwc,0,deepseek-v3,93.0,40.0
deepseek-v3__syn_0069__turning_point__lex_fewshot__r0,syn_0069,turning_point,lex_fewshot,0,deepseek-v3,93.0,40.0
qwen3-32b__syn_0069__memorable_journey__persona_only__r0,syn_0069,memorable_journey,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__memorable_journey__liwc_only__r0,syn_0069,memorable_journey,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__memorable_journey__persona_liwc__r0,syn_0069,memorable_journey,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__memorable_journey__lex_fewshot__r0,syn_0069,memorable_journey,lex_fewshot,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__difficult_decision__persona_only__r0,syn_0069,difficult_decision,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__difficult_decision__liwc_only__r0,syn_0069,difficult_decision,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__difficult_decision__persona_liwc__r0,syn_0069,difficult_decision,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__difficult_decision__lex_fewshot__r0,syn_0069,difficult_decision,lex_fewshot,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__daily_life_change__persona_only__r0,syn_0069,daily_life_change,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__daily_life_change__liwc_only__r0,syn_0069,daily_life_change,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__daily_life_change__persona_liwc__r0,syn_0069,daily_life_change,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__daily_life_change__lex_fewshot__r0,syn_0069,daily_life_change,lex_fewshot,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__meaningful_relationship__persona_only__r0,syn_0069,meaningful_relationship,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__meaningful_relationship__liwc_only__r0,syn_0069,meaningful_relationship,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__meaningful_relationship__persona_liwc__r0,syn_0069,meaningful_relationship,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__meaningful_relationship__lex_fewshot__r0,syn_0069,meaningful_relationship,lex_fewshot,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__childhood_memory__persona_only__r0,syn_0069,childhood_memory,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__childhood_memory__liwc_only__r0,syn_0069,childhood_memory,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__childhood_memory__persona_liwc__r0,syn_0069,childhood_memory,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__childhood_memory__lex_fewshot__r0,syn_0069,childhood_memory,lex_fewshot,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__turning_point__persona_only__r0,syn_0069,turning_point,persona_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__turning_point__liwc_only__r0,syn_0069,turning_point,liwc_only,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__turning_point__persona_liwc__r0,syn_0069,turning_point,persona_liwc,0,qwen3-32b,93.0,40.0
qwen3-32b__syn_0069__turning_point__lex_fewshot__r0,syn_0069,turning_point,lex_fewshot,0,qwen3-32b,93.0,40.0
gpt-4o-mini__syn_0069__memorable_journey__persona_only__r0,syn_0069,memorable_journey,persona_only,0,gpt-4o-mini,93.0,40.0
gpt-4o-mini__syn_0069__memorable_journey__liwc_only__r0,syn_0069,memorable_journey,liwc_only,0,gpt-4o-mini,93.0,40.0
gpt-4o-mini__syn_0069__memorable_journey__persona_liwc__r0,syn_0069,memorable_journey,persona_liwc,0,gpt-4o-mini,93.0,40.0
gpt-4o-mini__syn_0069__memorable_journey__lex_fewshot__r0,syn_0069,memorable_journey,lex_fewshot,0,gpt-4o-mini,93.0,40.0
gpt-4o-mini__syn_0069__difficult_decision__persona_only__r0,syn_0069,difficult_decision,persona_only,0,gpt-4o-mini,93.0,40.0
